Temperature (°C),Dissolved Oxygen (mg/L),PH,Hardness (ppm),Humidity (%),Density (fish/L),Nitrogen Load (mg/L),Substrate,Noise Level,Light-Dark Cycle,Water Flow,ECI
29.021769431581287,5.522314387808685,6.99684059330244,52.98370409710326,38.56241932772011,6.363709479344727,26.50484576260921,sand,high,10/14,low,5
28.58774014530623,7.234437330512686,7.960850705511953,63.729923940316034,34.90862449163399,2.326746091701877,54.392378829386026,glass,high,14/10,low,10
29.10133792916514,5.266277534914775,7.254781471015407,98.95768156259376,65.64073424676104,5.527859233602479,61.48466705806423,sand,low,10/14,low,0
26.98512481157012,6.386887772406203,6.624681402493997,93.36934078011848,46.29673138539009,5.641638006276498,37.971096376281594,glass,low,14/10,low,65
25.781833058747356,5.403543078883541,7.516093149214513,167.54320481892424,61.23626161774543,4.2512950181857,25.08940640814948,sand,medium,10/14,high,45
28.81570734313482,7.471291620121253,7.169301448305758,143.05094823458967,44.77753899748939,7.397881306657644,18.554198128123613,sand,medium,14/10,high,70
27.718992775727717,7.495876760371165,7.541687434445012,96.5266213329369,38.50717908203906,7.164157755511558,20.53683605858748,sand,medium,12/12,medium,60
27.296417989868072,8.424788944018072,7.012634669331398,127.83482333038933,58.15570904340486,6.808328664979901,26.55866580960265,glass,medium,12/12,low,60
23.964517240796102,6.319902559519153,7.333030731105718,51.9610434311155,58.63616847458695,5.151668107574046,55.0067732528621,glass,low,10/14,low,30
26.831590709733813,7.714384010440618,8.438782198713207,100.88021339994529,51.94688261445013,3.993479547274019,23.35874942551446,sand,high,14/10,low,55
25.59025975526404,7.7142032485641705,7.213787405299574,155.95271281796056,37.79655435998807,2.833299146764848,43.00970131168189,glass,high,14/10,medium,45
29.149751932112608,5.49777063457432,7.528559889794023,109.8173169502916,43.81658561647792,6.796600085011205,57.0428334680977,gravel,medium,14/10,low,5
28.01153913752405,5.320884768948753,7.068175369114046,163.4266270607804,41.87423303070685,3.160134055583141,23.057382069717352,glass,medium,12/12,high,55
27.614261601595846,7.004038811385044,6.522637493402634,100.06649662268093,44.967563076111446,6.594179737260005,51.97867866157482,glass,high,12/12,low,20
26.56118039941406,7.115529226829051,6.928553308715803,116.261370947326,53.065524435395616,2.9514649428054356,46.561787846954374,sand,low,10/14,high,85
25.96978995734872,7.039719547936404,7.991476109109272,100.63972301855414,41.1026987501342,4.111265763144548,58.56341018310953,glass,high,12/12,high,30
27.10840163688925,7.3601242198976555,7.5089832483735846,134.50590969945762,47.82416811683777,2.304854112088262,62.598820302936275,gravel,medium,14/10,low,40
28.25374581893318,5.227360108606125,6.6958015934225985,75.77350033028476,65.63187629864325,4.2825242504361345,33.61217186932806,sand,medium,10/14,low,45
27.48319669050618,6.147206622835309,7.17158555973974,77.8374964864434,39.30591618152307,5.400157922682467,11.80704992952769,gravel,medium,14/10,low,75
29.356311627372687,5.946632762295873,7.344079275971798,91.23438915045185,63.51496880200172,2.4913664491077965,13.283272006854887,glass,low,12/12,high,35
26.32002229476282,6.339724256653525,6.608967197862324,111.72840727700572,45.47492202361545,4.517311991992075,59.74223621123802,gravel,medium,14/10,low,65
27.919772788607755,5.3507112307711076,6.680089754178304,67.21848665649274,36.392619213036525,7.142702892634925,43.92988223843862,glass,medium,10/14,high,40
27.090833878233198,7.215755052325215,6.0041981117607435,101.04268890371975,52.081477665277085,2.0261509276418863,47.6783978107858,gravel,high,12/12,low,40
30.755169491175987,5.433945419982667,6.6833297623413594,43.53537933481589,41.01704077152783,6.358892312369774,37.53345840071804,glass,medium,12/12,medium,10
25.336163524481588,6.622228134257252,7.196150746846331,142.37989883736427,43.4553397539949,4.546406980935229,65.44187529485296,sand,low,10/14,high,55
26.20476468419721,6.048631661826774,6.405181904862884,45.17875288581343,43.19384096414836,3.479424622382374,66.24227893308988,gravel,high,10/14,medium,20
27.94889049525491,7.034564462723575,8.313544659690072,99.35633003819007,68.54808886439939,4.553629043070609,58.08994931295003,gravel,medium,10/14,low,45
24.25613523875272,7.0905380654937735,6.650687374092768,94.6398717280624,48.89440581516325,6.791981748159084,61.40227795220139,glass,low,10/14,medium,5
26.97014956406604,7.789940410216881,7.395463241111522,78.5562143067649,50.92755037839386,5.642190081349586,32.33018757926185,gravel,medium,14/10,low,80
25.418714512277,6.560209539086095,7.316548280539286,142.68787764488238,45.171658821197234,6.250382590921977,44.5923629081185,sand,low,12/12,high,65
25.333968327612894,5.934578657371875,6.296595202918314,107.85085118471159,64.94222237691123,3.0709713914391235,10.81076519455974,sand,low,12/12,high,45
26.877002399159426,5.085799234345273,6.709934399885946,129.95050311886942,41.97814396157243,4.475167683456608,16.0499130747418,sand,medium,10/14,medium,70
28.197954607609788,5.3874455405703205,8.16220685564577,151.35385102628234,52.04544287674945,4.135561978429787,15.920311020814735,sand,medium,12/12,high,40
29.484362392171743,4.820615871615987,7.724156113252516,97.01022663736696,51.50013653969689,5.04771953294431,45.30628546037817,gravel,medium,12/12,low,10
24.866486254096195,5.056414783399023,7.0608910803392435,47.880004630549905,49.73445759417521,4.674882239333065,57.91134629227181,sand,high,10/14,low,5
29.491675647231848,7.5227123663567514,7.619590200438922,54.127076698277875,41.01335346112491,5.858319790218019,11.226758786702707,gravel,high,14/10,low,30
22.451903856414724,6.099990881390199,6.936387129643786,110.41019689842358,62.23577770057966,2.2178133744790327,38.93660707514948,glass,high,14/10,high,40
27.458742530599576,5.465857378375046,6.31517078084764,144.54684269315396,55.70383297719057,2.611436122037233,59.40141537220565,sand,low,10/14,high,35
27.02206820206571,6.272222304112921,6.959075931626729,85.21691088700621,36.268856731920295,5.165509318966956,37.11842321727402,sand,medium,10/14,low,70
27.16873307648785,5.175923484096873,6.92214363939047,103.79792494628555,45.34317433440807,6.527554881775086,15.133992834437947,glass,high,10/14,high,40
23.62328846108816,6.818244771294578,7.004083162561942,99.38432914483487,40.73722964206978,3.21283231208588,27.66186797399862,glass,medium,14/10,high,70
28.584548670047955,4.959580294824568,6.388587050533,60.04416587462058,39.845806528059484,3.678491181314118,19.818419698364245,glass,high,10/14,medium,10
29.730161131304936,4.685837740856786,7.132071277262925,141.8385462071902,40.26170715805975,3.9988101910744884,12.212925660219675,glass,medium,14/10,medium,40
27.236728249071184,7.578825349033217,6.704408163356298,41.78050224380204,40.94715578136887,3.3969970170445456,46.62559139622971,glass,low,10/14,medium,70
29.61379843696066,7.90675462309877,7.067711307865592,108.96165946706756,60.7767335305746,3.933177697177225,48.469270559276616,gravel,low,12/12,low,55
24.81726273672312,5.778851895407775,8.526622877446782,51.72091069323267,61.06730159236777,3.7653242790522854,33.588535069726525,sand,low,14/10,high,35
29.56183058390866,6.588979186897511,7.990930895456091,129.8923320527596,41.820493332985336,3.6877846179181097,15.80393619118445,glass,low,14/10,medium,50
27.384651606048987,6.951646711150809,7.138528629017903,120.28931460793729,49.678941407122345,5.380445183523059,21.29452473139402,sand,low,14/10,low,80
26.269605340736412,6.448758665404591,7.662975284320327,123.94061414365882,38.36869966846594,4.04979736130006,70.17211661204865,glass,low,10/14,high,45
25.606323118684063,4.948291806276297,7.723792615804902,84.83790448941653,47.06741754147891,6.889244800422955,43.67842528094927,glass,medium,12/12,medium,20
27.822508399658624,5.000357787153638,6.619969679072881,132.80049666649973,43.87967607231408,6.766264274512538,11.211758001761028,glass,low,10/14,medium,45
25.832267460338798,6.232372499503102,7.421301445083889,95.92046106557814,44.60113918746946,4.071010131334998,66.66915397798235,glass,high,10/14,low,25
25.77878717470368,7.434020665325047,6.642758596934069,119.23360358876606,62.1048226095135,4.372167040276837,46.543863398805726,sand,medium,12/12,medium,70
26.579148952916405,6.351128283561577,8.095874795835298,113.64868538152068,42.09538443770306,2.0740277525953514,53.8962682306093,gravel,medium,14/10,medium,55
26.825251687687953,6.696377940796363,7.097451794039516,152.51230762092482,66.97574341375866,3.7352007039783284,40.31726265188368,sand,high,14/10,medium,70
25.292329574316884,7.851190282238039,7.536825733257061,120.45371087822654,61.98996061776859,4.929884799772889,13.070449757813902,gravel,low,14/10,medium,75
28.037650175470343,6.740537803438991,7.4469897627404125,148.14080499190413,38.76393469991447,5.436076856947746,26.056485362819014,sand,medium,12/12,high,70
28.31607537293574,7.2402742920579195,7.115147790043933,157.26366576060087,52.68467710102875,3.0295158786398906,58.898364213827996,gravel,low,10/14,medium,60
27.90816509623348,6.883374552805023,7.589406393606758,47.93771636486696,46.2014824572036,5.307469898070196,67.15445413902702,sand,low,10/14,high,35
28.273399647588064,7.433213525352082,7.872267617345235,92.41645326140144,58.341371710193,4.40150957011318,66.11214191300574,sand,low,12/12,medium,35
24.498360454611152,7.2988717105406975,6.772537422104085,153.1482810090212,45.463175565878934,5.951078969101804,55.49852866412807,sand,low,14/10,medium,30
28.66736502051239,5.51000804007272,7.649495620303342,155.87592949845836,54.967232240286435,2.82579832304257,60.93463263769232,gravel,low,14/10,medium,15
28.35491473798762,5.63355993327109,7.343396290728844,55.063066345404955,43.93393997558273,5.493676691890058,17.95985660681729,gravel,high,10/14,high,45
27.876701468424972,6.296551597261141,6.830690107672444,100.33642010824958,41.9436316324486,4.670157677002732,58.730519894214886,sand,low,12/12,high,80
27.324400915364905,6.269055120807638,6.846554034046151,58.077086189320525,38.60263711829777,6.982130911284049,45.597674051646266,glass,low,14/10,medium,70
26.92754214508165,7.372593417054121,8.183503895533644,129.64290373658145,61.5271407925605,5.10058359947594,41.75177194192568,gravel,high,10/14,low,35
28.021423119262455,7.1288925345120475,6.608271853989704,78.05669134944648,61.671876974066,3.919682035522561,56.229502024925175,glass,medium,14/10,medium,55
27.124857054737927,5.9484414469639955,7.234817480049695,46.050567807104095,48.7270582623138,6.6542144811084984,61.60270964012958,gravel,medium,14/10,medium,25
26.024881174476313,6.800440056924365,7.65144318596776,48.443341207910066,40.70310894882955,3.5719352774176962,30.713039685556637,sand,low,14/10,low,70
26.40432858211299,7.611925042873518,7.434877190311987,74.35353523493565,31.86624565658688,2.421113202124544,41.16640936369563,gravel,high,10/14,low,55
25.22452708277458,8.560647826430714,7.6120017401093065,156.6890435218801,51.806124182322215,5.985028260823518,11.16960497597504,glass,low,14/10,medium,55
26.355166940527408,6.589839319532368,6.410714661925979,89.17086358365398,60.39331259637396,6.153463407673678,71.67055250079594,glass,medium,12/12,medium,15
26.025002931739408,8.412248291189965,7.771494185413448,93.45781269056631,49.77521238373865,6.596170593441899,69.32321443916628,sand,low,14/10,medium,40
26.8305667014134,4.852215667556878,6.8912070230616935,122.03364828447536,61.00582710110054,5.836585866940337,48.49391097763384,sand,high,10/14,medium,35
26.58437251129526,4.9519966865242555,7.660426084282253,109.47483103353528,52.43396205786118,6.883846383328494,28.61471655174467,sand,medium,10/14,medium,35
25.532930884184854,5.397309438623374,7.349405599670763,72.22569794805985,66.80691391166971,5.1785674352033295,26.215775136789436,gravel,medium,10/14,low,45
28.042387959464993,5.582179137782705,7.2630474895424735,134.68103029804075,42.22609334959492,5.996606903682659,21.297606687538654,sand,low,14/10,medium,65
30.329321654036704,5.098556156534747,7.380718860910091,101.51116750262318,38.34682479748147,4.223719942045451,64.64058971537817,glass,medium,10/14,medium,15
29.39091559249416,5.819147286003507,6.772747519275035,58.644488516243115,49.95161428870637,6.98122754991749,32.33750062643269,sand,medium,10/14,low,15
23.006846721560468,6.683018917454675,6.549992256125979,102.81282574250163,46.26303051267291,4.919697994485346,33.634304689238164,gravel,medium,10/14,high,60
26.815852753815765,5.1631418714443225,7.029234166466061,65.87991265289422,36.64366789065354,3.458597587336764,30.255271692109297,glass,low,14/10,medium,75
27.234891796307682,6.2578646701132215,7.3171727288430795,77.48454618529637,35.96596708851366,5.518390128611039,27.258324755135558,glass,high,10/14,low,50
27.95015585511035,4.9278434869628365,6.522833240256496,102.61099725882258,48.6551861274995,7.475628620057153,35.912336153417,gravel,high,10/14,high,20
26.74845684615503,6.521292339877124,6.573319196128344,76.7583410263227,52.04972633763919,5.086707383607565,50.84462595255588,glass,medium,12/12,high,55
26.590495105962233,5.705003221199337,8.257634986952834,76.4170183635141,31.78313824425177,6.580926032667142,61.93463777978476,glass,low,12/12,high,0
27.46961536453398,6.456891708940236,6.337734761594241,105.60703049994055,44.89945305870021,6.893605896159462,58.735421717983336,gravel,low,10/14,high,40
28.363052609540148,7.484229661560167,7.753233150279254,111.615658650688,62.933738556741986,2.4594478791587626,65.29041505881601,sand,high,10/14,low,5
24.767868114133705,6.566067287289542,7.426170019709721,40.809244224445266,64.5484643433681,6.650521812101972,44.67581812289886,sand,medium,14/10,high,40
28.3415411005666,6.882237027120331,7.686816865766925,43.58401389702401,63.49157992864495,3.835036116670944,54.14097194110917,sand,low,14/10,low,40
28.230990159457875,5.270024182614766,7.563718525749658,139.45668823196823,37.183444276893056,5.233969191594032,53.22751533961784,sand,low,10/14,medium,30
26.13347940487686,6.409837125918339,7.1413460240398186,107.45247782713197,48.93135361577092,3.211573481171256,56.23420302486351,gravel,low,12/12,medium,80
27.213026822597456,8.353963043600443,8.199836422938747,113.63215869390729,51.2850988861042,4.17241985637984,70.64329508258933,glass,medium,12/12,high,40
27.086768778677556,6.704727772294885,6.4741337271325685,73.38611853361131,54.30840626431176,4.326427835604128,35.95473511475727,glass,high,14/10,high,60
28.668156774577515,5.710930499089106,6.735687790271667,142.90524471615075,45.39768911565383,5.72359014064475,57.99254978449734,gravel,low,10/14,low,25
26.2535381350279,6.710159471473592,7.222594486063827,68.53025706376086,43.73622597239098,2.536547471494516,34.186577548722,sand,high,14/10,low,65
28.037298540643604,6.821167501694973,7.497429460527248,90.9750733523563,63.108560760278415,2.743659370819489,66.64751649440755,sand,medium,14/10,high,45
28.20717685295554,6.028171452509183,6.270340912996293,73.38878701887096,46.929438860910125,5.283511201859283,58.36717025077488,sand,low,10/14,low,30
25.13623365034987,5.41177807009652,6.417386745237117,140.20040628352652,43.8815423730781,5.777966539860508,19.029462415528915,gravel,low,10/14,high,40
